Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education_High School,Education_Master's,Education_PhD,EmploymentType_Part-time,EmploymentType_Self-employed,EmploymentType_Unemployed,MaritalStatus_Married,MaritalStatus_Single,HasMortgage_Yes,HasDependents_Yes,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,HasCoSigner_Yes,Default,LoanID
0.6297767334442881,-0.12253098395303087,-0.414600077671346,-0.5392565255298891,1.420350081613002,1.333980161537353,0.12122443294578734,-0.7151855115276626,0.6955286705802991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LID00000014
0.8971850773957079,-0.4342196321232709,-0.36544283216179985,-0.4512080722643574,1.449158514351253,0.44179017605916293,-0.8770767387769309,-0.7151855115276626,0.5656226633838778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,LID00000015
-0.172448298409971,-1.3050879394645005,0.1246605558264796,-1.31911425445317,0.18158747386820032,-0.4503998094190272,1.2202578012128162,-0.7151855115276626,0.4357166561874564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LID00000016
-1.5763421041549244,0.9229477034766452,-0.5616197935516207,0.8443620257856094,-0.9419414029235964,1.333980161537353,1.0999805516076693,-0.7151855115276626,-1.2963634397648265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,LID00000017
-0.3061524703856809,-1.6337829244919646,-0.719177240796873,1.4103877967783134,-0.8267076719705917,-1.3425897948972172,-1.258957006273272,-0.009317458302571224,-0.8200414133779488,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000018
-1.6431941901427793,-0.5868399452180865,-0.5691063855401436,1.1965558388477364,-0.4810064791115773,-0.4503998094190272,-0.48316874632007517,-0.009317458302571224,0.13260263939580708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,LID00000019
-0.172448298409971,0.8754738205277782,-0.02392710667780653,0.9890130561504116,-0.25053901720556765,-0.4503998094190272,1.287913754115711,0.6965505949225201,-0.993249422973177,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LID00000020
1.1645934213471276,-0.3268896088763194,1.6680991853093985,-1.054968894656575,0.008736877438693112,-1.3425897948972172,1.0067656831636804,0.6965505949225201,0.8687366801755271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LID00000021
0.22866421751715854,0.5081934609390596,-0.40620944438609585,1.2468692407137545,1.305116350659997,-0.4503998094190272,1.3751147600794429,0.6965505949225201,-1.1664574325684054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000022
0.7634809054199979,-1.367076294202388,0.41756993596612,-1.507789511450738,-0.13530528625256288,-1.3425897948972172,-1.0830515287257447,-0.7151855115276626,-0.30041738459226386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,LID00000023
-1.6431941901427793,-1.6826440312932336,-0.9673789536842968,-0.4449188970311051,0.9017982923244803,-1.3425897948972172,0.17384572964803902,0.6965505949225201,1.5182667161576333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,LID00000024
-0.3730045563735358,-0.9488539920337975,-1.614785527303124,1.404098621545061,1.3627332161364993,-1.3425897948972172,-0.08926075386321958,-0.009317458302571224,1.5615687185564404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,LID00000025
0.42922047548072334,-1.0519452757317431,0.7562887836883633,-0.06756838303596914,0.5560970994654659,-1.3425897948972172,-1.0033678508623352,0.6965505949225201,1.6048707209552475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,LID00000026
-0.9746733302642301,-0.5123922651391813,-0.5315604204354385,0.8883862524183753,0.6137139649419683,0.44179017605916293,0.002450648960704763,1.4024186481476115,1.6481727233540546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,LID00000027
-0.3061524703856809,1.5050936242040671,-1.5810676120642484,-1.4386085838849632,-0.7114739410175869,0.44179017605916293,-0.8229519764546148,1.4024186481476115,0.13260263939580708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,LID00000028
1.1645934213471276,-0.8801607220093005,0.8865978612244446,0.7688919229865823,0.2392043393447027,-1.3425897948972172,1.0022552863034877,1.4024186481476115,-1.556175454157669,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,LID00000029
-0.10559621242211609,1.3847391103428972,0.7936511154046706,0.08966099779533751,1.3339247833982482,1.333980161537353,1.5961242062288998,-1.421053564752754,1.5182667161576333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,LID00000030
1.4988538512864023,0.5858779966735693,1.105347603741925,-0.111592609668735,1.161074186968741,-1.3425897948972172,1.0969736203675406,-0.009317458302571224,-1.4695714493600547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,LID00000031
0.028107959553593766,1.6254738273958371,-1.2136595788161753,-1.3065359039866655,0.2680127720829539,-1.3425897948972172,0.7241141465915856,1.4024186481476115,-0.2571153821934567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,LID00000032
1.0308892493714177,1.1889350325094208,1.4762870483053392,-1.224776625954386,1.6796259762572627,-1.3425897948972172,0.23999821693086967,0.6965505949225201,0.6089246657826849,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,LID00000033
0.0949600455414487,-1.0513801104585423,0.6231969540357933,1.001591406616916,-1.6621522213798765,0.44179017605916293,-1.2033287783308917,0.6965505949225201,-1.2963634397648265,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000034
-0.7072649863128104,-1.5423032182252354,0.024283720599228224,-0.9354745652247818,1.017032023277485,-1.3425897948972172,1.674304418472245,-0.7151855115276626,1.215152699365984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,LID00000035
-0.7741170723006654,1.4033895643585235,0.5212380465392692,0.8883862524183753,-0.9995582684000989,-0.4503998094190272,-0.1659375004865006,-0.009317458302571224,-1.556175454157669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,LID00000036
1.3651496793106923,-1.340950244982151,1.3170062723382006,1.3663635701455474,0.03754531017694431,-1.3425897948972172,-1.3822411871185474,-1.421053564752754,-1.3829674445624407,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,LID00000037
1.632558023262112,-0.826649846369425,0.2720192871930271,-1.6650188922820446,-0.7690908064940892,0.44179017605916293,-0.6605776894876666,-1.421053564752754,1.2584547017647911,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,LID00000038
1.1645934213471276,0.16282610035217202,0.48206763222950727,0.693421820187555,-1.6621522213798765,1.333980161537353,1.6472420373110872,-1.421053564752754,-1.2530614373660196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,LID00000039
1.699410109249967,-0.38286666025379845,-0.6560779834143606,1.1336640865152137,1.2474994851834946,-0.4503998094190272,-1.6348234112893556,-0.7151855115276626,-0.47362539418749205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000040
-1.5763421041549244,-1.5995390468021162,0.3168399596073345,-0.0738575582692214,0.9594151578009826,-1.3425897948972172,-1.012388644582721,-0.009317458302571224,-1.2963634397648265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000041
0.696628819432143,-1.4346906123416834,-1.124314872538049,0.573927490755762,-1.6909606541181277,-0.4503998094190272,0.6970517654304276,-0.009317458302571224,-1.3396654421636336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000042
1.632558023262112,0.013776604210761574,1.4298278010407135,-1.3002467287534132,-0.45219804637332606,-1.3425897948972172,0.7887631682543519,1.4024186481476115,-0.0839073725982285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,LID00000043
-1.3089337602035047,1.2527216403893109,0.3977234043739038,-0.8977395138252683,1.2763079179217458,0.44179017605916293,0.6233819500472754,-0.7151855115276626,-0.6901354061815274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,LID00000044
-0.3730045563735358,0.24665038610009035,-0.7851157528769193,0.4418548108574644,-1.7197690868563789,-0.4503998094190272,0.005457580200833635,-0.009317458302571224,-0.040605370199421384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000045
-1.175229588227795,1.5450919119483235,0.05016190271804676,1.5235929509768542,0.7001392631567219,-1.3425897948972172,-0.9853262634215632,-0.009317458302571224,0.08930063699699997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,LID00000046
0.8303329914078529,1.2538262816051124,-0.8586538621075793,0.22802285292688737,1.305116350659997,-1.3425897948972172,-0.8620420825762876,0.6965505949225201,0.8687366801755271,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,LID00000047
-0.5735608143371006,-1.4793643582551466,1.2700243761989045,1.045615633249682,0.2968212048212051,-1.3425897948972172,-0.9657812103607267,0.6965505949225201,0.6955286705802991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,LID00000048
-1.5094900181670696,0.802387674970675,0.9811408049587528,-1.2562225021206475,-0.1641137189908141,-0.4503998094190272,1.7058771964935964,-1.421053564752754,-0.2571153821934567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,LID00000049
-0.10559621242211609,0.9613532527236994,1.3354402394042804,-1.2499333268873951,-0.10649685351431168,-1.3425897948972172,-1.4288486213405418,-0.7151855115276626,-1.2097594349672125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,LID00000050
-0.8409691582885203,1.14590540375436,0.5902276979957701,-0.17448436200125766,0.03754531017694431,-0.4503998094190272,0.8925022960387912,-1.421053564752754,0.9120386825743342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,LID00000051
1.565705937274257,-1.0154150476184916,-1.6085561177428624,-1.224776625954386,-1.2012172975678572,1.333980161537353,1.081938964166897,-0.7151855115276626,0.13260263939580708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LID00000052
-1.175229588227795,1.721757438484773,0.031219412422557866,0.5424816145895006,1.0746488887539876,-1.3425897948972172,-1.6603823268304494,-0.009317458302571224,0.08930063699699997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,LID00000053
-0.03874412643426116,-1.4057644260860427,0.1527423386060709,1.5550388271431155,-0.9707498356618477,-0.4503998094190272,-1.72653481411328,-1.421053564752754,-1.1231554301695983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,LID00000054
-1.6431941901427793,0.4739238939186112,1.3419662875150304,0.3978305842246985,0.6137139649419683,0.44179017605916293,0.7406522684122931,-0.7151855115276626,1.215152699365984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,LID00000055
-0.4398566423613907,-1.5524505038122498,-0.06304101840652297,-1.5455245628502516,-1.4893016249503692,1.333980161537353,1.629200449870315,-0.009317458302571224,-1.1664574325684054,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,LID00000056
0.0949600455414487,-0.043305088382519015,-0.5185083242139383,-0.11788178490198727,-1.3452594612591133,-0.4503998094190272,-0.24562117834991026,1.4024186481476115,0.34911265138984215,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000057
1.3651496793106923,0.20834759417543627,0.5196700999152578,-0.7593776586937184,-0.5386233445880797,-1.3425897948972172,1.0669043079662541,-1.421053564752754,-0.1705113773958425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,LID00000058
-1.3089337602035047,-0.23641178650299166,-0.2126457273696273,1.6808223318081608,0.008736877438693112,0.44179017605916293,0.6594651249288193,-0.009317458302571224,1.6914747257528617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,LID00000059
1.1645934213471276,0.5614731326035348,1.692691933709433,1.3852310958453042,-1.0571751338766013,0.44179017605916293,-1.2499362125528861,-1.421053564752754,-0.1705113773958425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LID00000060
-1.2420816742156497,-0.899607545273528,-0.9126562039417733,1.5864847033093767,1.6508175435190113,0.44179017605916293,-0.648549964527152,1.4024186481476115,-0.6035314013839134,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,LID00000061
1.3651496793106923,1.3559413707402566,-1.4419017549492918,-1.6084163151827744,0.2968212048212051,0.44179017605916293,1.3510593101584134,-0.009317458302571224,-0.6468334037827205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,LID00000062
0.5629246474564332,-1.6769153105694254,-0.5634137504998139,-1.551813738083504,-0.884324537447094,-1.3425897948972172,0.9210681428200133,1.4024186481476115,1.3450587065624053,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LID00000063
-0.8409691582885203,-0.21167296113515674,-1.3651853755348249,1.397809446311809,1.2474994851834946,-1.3425897948972172,-1.6799273798912857,-1.421053564752754,0.5656226633838778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000064
-0.6404129003249555,0.45470827462978414,0.6978086123063171,0.49216821272348255,-1.604535355903374,-1.3425897948972172,-0.27118009389100395,-0.7151855115276626,0.8687366801755271,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000065
0.6297767334442881,0.5728021273981508,1.1870079589978693,-1.3442709553861791,-1.460493192212118,-0.4503998094190272,-1.4724491243224074,1.4024186481476115,1.388360708961212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,LID00000066
1.565705937274257,-0.724663203887281,0.06253596796700148,-1.4889219857509812,-1.4316847594738669,0.44179017605916293,-1.2785020593341083,-0.009317458302571224,-0.993249422973177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000067
0.8971850773957079,-0.26741880853723543,-1.2672240256472669,0.5047465631899871,1.4779669470895043,1.333980161537353,0.6308992781475966,1.4024186481476115,0.4357166561874564,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,LID00000068
-1.5094900181670696,-0.03598362916150868,0.6935567930826465,0.08337182256208524,0.2103959066064515,0.44179017605916293,0.47904925052109915,-1.421053564752754,0.9986426873719484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,LID00000069
-1.6431941901427793,1.250101328668107,-0.6496649404657016,0.13997439966135564,1.593200678042509,-1.3425897948972172,-1.6122714269883909,0.6965505949225201,1.0419446897707556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,LID00000070
-1.3757858461913597,-0.7743463692677511,-1.3227660628149494,-0.3883163199318347,0.1527790411299491,-0.4503998094190272,-0.4125058621770516,-0.009317458302571224,-0.5169273965862992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,LID00000071
1.0308892493714177,1.2588870797333196,-0.9697661877334672,0.7814702734530867,1.3915416488747507,1.333980161537353,-0.9146633792785392,1.4024186481476115,-0.43032339178868495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,LID00000072
-1.5094900181670696,0.6848589874755091,1.7013650798999105,-1.721621469381315,1.6508175435190113,-1.3425897948972172,1.0458557892853533,-1.421053564752754,-1.0798534277707912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000073
0.16181213152930363,-0.7995219132557867,0.38201568684326725,0.9575671799841502,1.5067753798277554,-1.3425897948972172,-0.20051720974798037,-1.421053564752754,0.7821326753779133,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,LID00000074
-0.5735608143371006,1.3345678476810263,-0.2194401627403433,0.7751810982198345,-0.596240210064582,-0.4503998094190272,-0.4380647777181453,-0.7151855115276626,0.6955286705802991,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000075
-0.03874412643426116,1.7157718244549645,-1.185775555070243,-0.9103178642917727,-0.596240210064582,1.333980161537353,-0.10128847882373426,-0.009317458302571224,0.7388306729791062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,LID00000076
1.1645934213471276,1.6643417845936919,-0.07790119722147773,-1.6775972427485493,-1.1436004320913549,-0.4503998094190272,1.0729181704465114,-0.7151855115276626,-0.2138133797946496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,LID00000077
0.49607256146857825,-1.2436133713386137,-1.542885992922782,-1.6587297170487925,0.3832465030359587,-1.3425897948972172,-0.5282727149220053,-0.7151855115276626,1.5182667161576333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,LID00000078
-1.10837750223994,-1.6705186672500165,-1.6012107822069532,-1.602127139949522,-0.1641137189908141,1.333980161537353,0.39485517579749607,-0.7151855115276626,1.3450587065624053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,LID00000079
0.6297767334442881,-0.898246010751726,0.5666096191187697,0.25317955385989643,-0.884324537447094,1.333980161537353,-1.3040609748752021,-0.009317458302571224,-0.0839073725982285,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LID00000080
-0.8409691582885203,-0.8072800910969976,-0.892301149120148,-1.6209946656492789,0.3544380702977075,-0.4503998094190272,0.1979011795690684,-0.009317458302571224,-1.5128734517588618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,LID00000081
0.29551630350501346,-1.5249629200702108,-1.4194984815647689,-0.18706271246776218,0.2968212048212051,-1.3425897948972172,0.474538853660906,0.6965505949225201,1.171850696967177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000082
1.4320017652985473,0.38449933409988496,1.127171725670732,-0.5015214741303755,1.4779669470895043,-1.3425897948972172,-0.9281945698591184,-0.009317458302571224,0.9120386825743342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000083
-0.7741170723006654,0.452498992198181,0.47867747736677996,-0.8977395138252683,-1.2012172975678572,0.44179017605916293,-0.293732078191969,1.4024186481476115,0.6089246657826849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LID00000084
-1.2420816742156497,1.397429639659315,1.247451595071245,-0.3694487942320779,-1.2876425957826108,-1.3425897948972172,0.316674963554151,-0.7151855115276626,0.7388306729791062,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000085
-0.8409691582885203,-0.33752499174473444,-1.4041015282298823,-0.28768951619979843,1.305116350659997,0.44179017605916293,-0.5508246992229704,0.6965505949225201,0.6089246657826849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,LID00000086
-0.23930038439782594,1.0244462486773884,1.6870558012501489,-0.13674931060174406,-0.9131329701853452,-1.3425897948972172,-1.2198669001515994,-0.7151855115276626,0.6955286705802991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,LID00000087
0.8971850773957079,-1.3932023434226248,0.39204489497883555,0.30978213095916685,1.708434408995514,-1.3425897948972172,-1.613774892608455,-1.421053564752754,1.6048707209552475,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,LID00000088
-0.3730045563735358,-1.4512088519175068,-1.5227569484253385,-1.2310658011876383,-1.2300257303061084,-0.4503998094190272,-0.4470855714385311,-1.421053564752754,-0.47362539418749205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,LID00000089
