Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education_High School,Education_Master's,Education_PhD,EmploymentType_Part-time,EmploymentType_Self-employed,EmploymentType_Unemployed,MaritalStatus_Married,MaritalStatus_Single,HasMortgage_Yes,HasDependents_Yes,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,HasCoSigner_Yes,Default
0.36236838949286837,-0.7024162435876496,-0.5126461814304724,-0.023544156403203276,-1.4028763267356157,1.333980161537353,-0.5974321334449646,1.4024186481476115,-0.7767394109791417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7741170723006654,-1.5638051879374657,-0.9911382890139108,-1.551813738083504,-0.10649685351431168,-1.3425897948972172,0.9240750740601423,1.4024186481476115,-1.5128734517588618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.2420816742156497,1.6370340261658534,-0.7889579283880103,-1.0927039460560886,-0.30815588268207006,-1.3425897948972172,-0.7297371080106262,0.6965505949225201,0.8687366801755271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.49607256146857825,-1.4165282556074579,1.3708532320745195,0.6871326449543028,-1.0571751338766013,0.44179017605916293,0.8925022960387912,1.4024186481476115,0.9553406849731413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.5629246474564332,1.2173217428224608,-1.215326404957016,1.0141697570834205,0.49848023398896346,0.44179017605916293,0.22947395759041955,1.4024186481476115,0.2192066441934213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.632558023262112,0.8055731519650795,0.9881047480726052,-1.507789511450738,-1.172408864829606,1.333980161537353,0.6248854156673395,-0.009317458302571224,-0.5169273965862992,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1.2982975933228373,-0.5548824179516413,0.13425186895894564,0.951278004750898,0.9017982923244803,-1.3425897948972172,-0.6034459959252221,-0.7151855115276626,0.08930063699699997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.10837750223994,0.9068404931904225,0.08461435151051315,-0.6964859063611958,-0.07768842077606049,0.44179017605916293,0.09566551740469367,1.4024186481476115,1.431662711360019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1645934213471276,-0.6788077487662163,-0.9632825165585013,-1.3128250792199179,-1.172408864829606,-1.3425897948972172,0.7707215808135798,-0.7151855115276626,-0.040605370199421384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.23930038439782594,0.3524904281722398,0.8410144039660236,-0.6713292054281866,-1.0859835666148525,0.44179017605916293,0.1678318671677818,-0.7151855115276626,-1.556175454157669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.3651496793106923,0.40250755485051043,-1.7277906893940345,-1.4700544600512244,-0.020071555299558088,-0.4503998094190272,-1.209342640811149,-1.421053564752754,-1.2963634397648265,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.6431941901427793,-0.8810598485803018,1.2118125920768241,-1.6272838408825312,0.6713308304184706,-0.4503998094190272,-1.0199059726830428,-0.009317458302571224,-1.6427794589552833,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.36236838949286837,-1.5654236157652681,-1.6123982932539533,1.190266663614484,-0.25053901720556765,-0.4503998094190272,0.8849849679384695,-0.7151855115276626,-0.993249422973177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.0308892493714177,0.726604149700568,-1.699228634675557,-0.36315961899882565,-0.884324537447094,-1.3425897948972172,-0.9717950728409841,-0.7151855115276626,1.1285486945683698,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.172448298409971,0.4222626500819383,-1.1083952703284918,0.2972037804926623,1.305116350659997,1.333980161537353,-1.0093817133425924,-0.009317458302571224,-1.3396654421636336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.42922047548072334,0.7062838891959393,-0.607556391941576,1.5864847033093767,-0.36577274815857247,1.333980161537353,1.5525237032470343,1.4024186481476115,-1.4262694469612476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.1645934213471276,-0.06871183634595489,0.013138586488012163,0.7311568715870687,-0.25053901720556765,0.44179017605916293,0.5331740128434151,-0.7151855115276626,-0.2138133797946496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.49607256146857825,-0.15567022042707765,-1.720275846114989,-1.2625116773538996,-1.172408864829606,1.333980161537353,0.09566551740469367,0.6965505949225201,0.2192066441934213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7634809054199979,0.8937132452538039,-1.226499790358755,-0.8348477614927455,-1.02836670113835,1.333980161537353,0.5978230345061815,0.6965505949225201,0.26250864659222845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.49607256146857825,-0.4922004512875528,-0.41173257168328914,-1.4260302334184587,-1.633343788641625,-1.3425897948972172,0.7286245434517787,-0.7151855115276626,1.1285486945683698,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.9078212442763752,0.16434177085757415,-1.1961861556278681,-1.646151366582288,0.1527790411299491,0.44179017605916293,0.3226888260344082,-1.421053564752754,-0.6035314013839134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.1645934213471276,1.0713035876918546,0.4718547907055412,-0.7467993082272139,-1.1147919993531037,1.333980161537353,1.3270038602373841,1.4024186481476115,1.215152699365984,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.22866421751715854,0.010899399183557514,-0.06925630232152306,0.1651311005943647,-1.2876425957826108,1.333980161537353,0.23097742321048384,-1.421053564752754,-0.1272093749970356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.23930038439782594,1.6805003735411148,-1.061031981767139,-1.4197410581852064,1.3915416488747507,0.44179017605916293,0.4595041974602624,-0.009317458302571224,0.26250864659222845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.10837750223994,1.581416625416775,-1.6794386056643862,1.5864847033093767,0.18158747386820032,-1.3425897948972172,-1.4814699180427935,0.6965505949225201,1.2584547017647911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.8409691582885203,0.895177537098006,-0.9850642615515243,1.3160501682795294,-0.740282373755838,0.44179017605916293,1.008269148783745,-0.009317458302571224,-0.8633434157767559,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8303329914078529,-0.2979891119512786,-1.4204590254425415,0.2028661519938783,-1.4316847594738669,-0.4503998094190272,1.1510983826898566,1.4024186481476115,0.30581064899103505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.49607256146857825,-0.058256278791740126,0.29120191345795915,0.17142027582761696,0.49848023398896346,1.333980161537353,1.0458557892853533,-1.421053564752754,-1.3829674445624407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.7741170723006654,-1.0502240905815408,-1.2515304337618915,0.8883862524183753,-0.1641137189908141,-0.4503998094190272,0.30765416983376487,-0.009317458302571224,0.7821326753779133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.10837750223994,-1.4402651970818914,-0.9016523262831708,0.051925946395823916,1.449158514351253,-0.4503998094190272,0.7872597026342879,-0.009317458302571224,-0.040605370199421384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.22866421751715854,-1.4653636730781268,0.6458544890350209,0.573927490755762,0.2968212048212051,-1.3425897948972172,0.682017109229784,-1.421053564752754,1.388360708961212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.7072649863128104,-0.6166138793835284,-0.1230185081862738,-1.6084163151827744,0.4696718012507123,0.44179017605916293,-0.11181273816418465,1.4024186481476115,-1.2963634397648265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2420816742156497,0.21006877932563872,-0.05034206331655689,-0.28768951619979843,1.6220091107807602,0.44179017605916293,0.20992890452958307,-0.009317458302571224,-0.2571153821934567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.3757858461913597,-1.1827810364777278,-1.3444206770006202,1.3600743949122953,1.5643922453042578,0.44179017605916293,-0.8951183262177029,0.6965505949225201,1.3017567041635982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.2982975933228373,0.8027473255990755,1.7010119387683762,0.6242408926217801,-0.4810064791115773,-0.4503998094190272,-1.4273451557204775,-0.009317458302571224,-1.599477456556476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.4988538512864023,0.6270066149642274,0.1691422127545143,-1.7090431189148105,1.3627332161364993,-1.3425897948972172,0.4534903349800052,0.6965505949225201,-1.4262694469612476,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.3757858461913597,-1.1841682603301298,0.510982828079519,-0.029833331636455542,1.6796259762572627,1.333980161537353,-0.21254493470849506,0.6965505949225201,0.82543467777672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.9078212442763752,-1.2136082331977713,0.44543983406679083,1.2720259416467634,-1.0859835666148525,-1.3425897948972172,1.3615835694988634,0.6965505949225201,0.1759046417946142,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.23930038439782594,0.003295357325946777,0.9147643978756042,-0.7908235348599797,0.8729898595862291,1.333980161537353,-0.12083353188457047,-0.009317458302571224,0.8687366801755271,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.3651496793106923,-0.20509649250154743,1.107141560690118,1.5550388271431155,1.13226575423049,1.333980161537353,1.4923850784444606,0.6965505949225201,-0.906645418175563,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.5735608143371006,-0.05126878086853026,-1.3017188513755173,0.9135429533513844,1.2474994851834946,-0.4503998094190272,-0.26366276579068243,-1.421053564752754,0.3924146537886493,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.5629246474564332,-1.6960281725358524,0.7836219072691023,-0.48894312366387094,1.3627332161364993,1.333980161537353,0.5467052034239941,0.6965505949225201,1.2584547017647911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.175229588227795,-0.2700391202584391,1.6531966295586598,-1.646151366582288,0.2392043393447027,1.333980161537353,-0.6365222395666376,0.6965505949225201,0.9120386825743342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.49607256146857825,-0.8663912408076812,-1.5696682163383278,1.2657367664135113,-1.7197690868563789,-0.4503998094190272,-0.9327049667193114,-0.009317458302571224,-1.6860814613540904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9640371633835627,-1.6670249182884116,1.4208297650092248,0.13997439966135564,0.7577561286332243,-0.4503998094190272,-0.37792615291557186,-1.421053564752754,1.2584547017647911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.10837750223994,-1.3739867241337977,-0.9722946782352514,0.7248676963538164,-1.5181100576886204,0.44179017605916293,-0.7718341453724274,-1.421053564752754,-1.036551425371984,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.8409691582885203,0.8188031572240981,-1.572352088937987,-0.15561683630150086,-1.2588341630443596,-0.4503998094190272,1.3300107914775126,0.6965505949225201,-0.8200414133779488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.2314455073349824,-0.8884840651237123,0.9390040051441044,0.8380728505523571,-0.6826655082793357,1.333980161537353,0.3707997258764669,0.6965505949225201,1.1285486945683698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.7100462761306343,1.2454515598295006,-0.4389385644566759,-1.551813738083504,0.9594151578009826,1.333980161537353,-1.6528649987301278,0.6965505949225201,-1.556175454157669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.5763421041549244,0.12593622161051993,-1.1768622729103224,-1.4386085838849632,0.18158747386820032,-1.3425897948972172,1.3856390194198926,-0.009317458302571224,-1.1231554301695983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.6431941901427793,-0.8851958308069077,1.525514922041192,0.30349295572591456,0.2680127720829539,1.333980161537353,-0.13887511932534263,-0.7151855115276626,-0.6468334037827205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.22866421751715854,-1.0671790487775645,1.280491479337575,-0.205930238167519,0.008736877438693112,-1.3425897948972172,-1.3581857371975181,-0.009317458302571224,1.5182667161576333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.632558023262112,-1.5326954085808218,0.3040279993552775,-1.2184874507211338,1.13226575423049,0.44179017605916293,0.20541850766939018,-0.7151855115276626,0.34911265138984215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.7741170723006654,1.4909644923740473,-0.2523246649087983,0.1651311005943647,0.9306067250627315,-1.3425897948972172,1.5179439939855546,0.6965505949225201,1.2584547017647911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.5094900181670696,0.1431994517737443,1.6315843923087732,0.2406012033933919,-1.5181100576886204,-1.3425897948972172,0.7181002841113283,-1.421053564752754,-1.3829674445624407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9640371633835627,0.9617129033520999,1.5138471390553054,0.13368522442810338,0.03754531017694431,0.44179017605916293,0.5797814470654093,0.6965505949225201,0.6955286705802991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.7072649863128104,0.3847819167364854,-0.08774677196864832,0.599084191688771,-0.13530528625256288,-0.4503998094190272,1.5916138093687067,1.4024186481476115,0.7821326753779133,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.4398566423613907,1.367604326832673,0.3610532292754033,1.3412068692125385,1.1034573214922387,-0.4503998094190272,0.6850240404699126,0.6965505949225201,-1.5128734517588618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.22866421751715854,-0.11413057284681902,-0.4023390175844822,-0.5203889998301323,0.6713308304184706,0.44179017605916293,-0.03062559468071043,-0.009317458302571224,1.4749647137588262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.03874412643426116,0.8570288811569521,1.396378273061804,1.259447591180259,-0.6250486428028332,0.44179017605916293,-1.2168599689114707,-0.7151855115276626,1.6914747257528617,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.36236838949286837,-0.8298610126944296,0.6574375181493393,0.7374460468203209,1.2474994851834946,0.44179017605916293,-1.3281164247962314,1.4024186481476115,1.6048707209552475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.9078212442763752,-0.5236185026113972,-1.419540858500553,1.259447591180259,1.0458404560157362,1.333980161537353,-0.7402613673510765,-0.009317458302571224,-0.6035314013839134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.565705937274257,-1.6653551117994092,0.011160996151421226,-0.8851611633587637,0.4696718012507123,0.44179017605916293,1.2939276165959683,-0.7151855115276626,-1.6427794589552833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
